path,q_mat,finger,sensor,mean_genuine,n_mates
data/SD302a/images/challengers/A/roll/png/00002312_A_roll_09.png,0.5512452763549676,2312_9,A,0.639925479888916,10
data/SD302a/images/challengers/A/roll/png/00002312_A_roll_10.png,0.32423520507036163,2312_10,A,0.4894977211952209,10
data/SD302a/images/challengers/A/roll/png/00002314_A_roll_01.png,0.6219029065868481,2314_1,A,0.6866388916969299,9
data/SD302a/images/challengers/A/roll/png/00002314_A_roll_02.png,0.5570685233003513,2314_2,A,0.6436970233917236,9
data/SD302a/images/challengers/A/roll/png/00002314_A_roll_03.png,0.7191079343525842,2314_3,A,0.7574312686920166,9
data/SD302a/images/challengers/A/roll/png/00002314_A_roll_04.png,0.550250923394646,2314_4,A,0.6392824053764343,10
data/SD302a/images/challengers/A/roll/png/00002314_A_roll_05.png,0.6317992848509796,2314_5,A,0.693409264087677,10
data/SD302a/images/challengers/A/roll/png/00002314_A_roll_06.png,0.2764095481671284,2314_6,A,0.4530194997787475,9
data/SD302a/images/challengers/A/roll/png/00002314_A_roll_07.png,0.6005502957074825,2314_7,A,0.6722575426101685,10
data/SD302a/images/challengers/A/roll/png/00002314_A_roll_08.png,0.6154811808285426,2314_8,A,0.6822830438613892,10
data/SD302a/images/challengers/A/roll/png/00002314_A_roll_09.png,0.728387799858211,2314_9,A,0.7648587822914124,9
data/SD302a/images/challengers/A/roll/png/00002314_A_roll_10.png,0.6692765673908575,2314_10,A,0.7198073267936707,9
data/SD302a/images/challengers/A/roll/png/00002315_A_roll_01.png,0.28070139781141656,2315_1,A,0.4564369320869446,10
data/SD302a/images/challengers/A/roll/png/00002315_A_roll_02.png,0.5253566633118606,2315_2,A,0.6232534646987915,10
data/SD302a/images/challengers/A/roll/png/00002315_A_roll_03.png,0.28661640736862476,2315_3,A,0.4610950946807861,10
data/SD302a/images/challengers/A/roll/png/00002315_A_roll_04.png,0.6458316720291293,2315_4,A,0.7031419277191162,9
data/SD302a/images/challengers/A/roll/png/00002315_A_roll_05.png,0.2705437782281291,2315_5,A,0.4482952654361725,9
data/SD302a/images/challengers/A/roll/png/00002315_A_roll_06.png,0.5367256918729533,2315_6,A,0.6305588483810425,10
data/SD302a/images/challengers/A/roll/png/00002315_A_roll_07.png,0.5502143267396307,2315_7,A,0.6392587423324585,9
data/SD302a/images/challengers/A/roll/png/00002315_A_roll_08.png,0.4878985419153987,2315_8,A,0.5992624163627625,9
data/SD302a/images/challengers/A/roll/png/00002315_A_roll_09.png,0.32655094922755284,2315_9,A,0.4911858141422272,9
data/SD302a/images/challengers/A/roll/png/00002315_A_roll_10.png,0.30927030923049237,2315_10,A,0.4784314930438995,9
data/SD302a/images/challengers/A/roll/png/00002317_A_roll_01.png,0.19292163605573545,2317_1,A,0.3780048191547394,9
data/SD302a/images/challengers/A/roll/png/00002317_A_roll_02.png,0.6072199749390894,2317_2,A,0.6767192482948303,10
data/SD302a/images/challengers/A/roll/png/00002317_A_roll_03.png,0.7125325121627418,2317_3,A,0.7522587180137634,10
data/SD302a/images/challengers/A/roll/png/00002317_A_roll_04.png,0.6921118119150926,2317_4,A,0.7366243600845337,10
data/SD302a/images/challengers/A/roll/png/00002317_A_roll_05.png,0.6396603339460315,2317_5,A,0.6988412737846375,10
data/SD302a/images/challengers/A/roll/png/00002317_A_roll_07.png,0.5022542278902248,2317_7,A,0.6084524989128113,10
data/SD302a/images/challengers/A/roll/png/00002317_A_roll_08.png,0.38064549435479383,2317_8,A,0.5291123390197754,10
data/SD302a/images/challengers/A/roll/png/00002317_A_roll_09.png,0.5975040281320508,2317_9,A,0.670228123664856,10
data/SD302a/images/challengers/A/roll/png/00002317_A_roll_10.png,0.6606493276777476,2317_10,A,0.7136105895042419,10
data/SD302a/images/challengers/A/roll/png/00002319_A_roll_01.png,0.5225503483800072,2319_1,A,0.6214531064033508,9
data/SD302a/images/challengers/A/roll/png/00002319_A_roll_02.png,0.5944053164923685,2319_2,A,0.6681689023971558,10
data/SD302a/images/challengers/A/roll/png/00002319_A_roll_03.png,0.6547873160219231,2319_3,A,0.7094438672065735,10
data/SD302a/images/challengers/A/roll/png/00002319_A_roll_04.png,0.5059410726211319,2319_4,A,0.6108124852180481,10
data/SD302a/images/challengers/A/roll/png/00002319_A_roll_05.png,0.4950696899617178,2319_5,A,0.6038538217544556,10
data/SD302a/images/challengers/A/roll/png/00002319_A_roll_06.png,0.3687424024030535,2319_6,A,0.5209825038909912,9
data/SD302a/images/challengers/A/roll/png/00002319_A_roll_07.png,0.7060148205641975,2319_7,A,0.7472007870674133,9
data/SD302a/images/challengers/A/roll/png/00002319_A_roll_08.png,0.5950129592254455,2319_8,A,0.6685723066329956,9
data/SD302a/images/challengers/A/roll/png/00002319_A_roll_09.png,0.7170414469508539,2319_9,A,0.7557978630065918,9
data/SD302a/images/challengers/A/roll/png/00002319_A_roll_10.png,0.6908742437780415,2319_10,A,0.7356960773468018,9
data/SD302a/images/challengers/A/roll/png/00002321_A_roll_01.png,0.32066924820519865,2321_1,A,0.4868859350681305,10
data/SD302a/images/challengers/A/roll/png/00002321_A_roll_02.png,0.4488265381654138,2321_2,A,0.5741402506828308,10
data/SD302a/images/challengers/A/roll/png/00002321_A_roll_03.png,0.31129984081150935,2321_3,A,0.4799489974975586,10
data/SD302a/images/challengers/A/roll/png/00002321_A_roll_04.png,0.2661914073682983,2321_4,A,0.4447481632232666,10
data/SD302a/images/challengers/A/roll/png/00002321_A_roll_05.png,0.12174389052193348,2321_5,A,0.2908149659633636,10
data/SD302a/images/challengers/A/roll/png/00002321_A_roll_07.png,0.14631504397721162,2321_7,A,0.3247733414173126,10
data/SD302a/images/challengers/A/roll/png/00002321_A_roll_08.png,0.10612714648717907,2321_8,A,0.2660273611545563,10
data/SD302a/images/challengers/A/roll/png/00002321_A_roll_09.png,0.22633380193632788,2321_9,A,0.4103291928768158,8
data/SD302a/images/challengers/A/roll/png/00002321_A_roll_10.png,0.06566840937577538,2321_10,A,0.1821329146623611,10
data/SD302a/images/challengers/A/roll/png/00002325_A_roll_01.png,0.5016781784501158,2325_1,A,0.6080837845802307,9
data/SD302a/images/challengers/A/roll/png/00002325_A_roll_02.png,0.3534993887628972,2325_2,A,0.5104091763496399,10
data/SD302a/images/challengers/A/roll/png/00002325_A_roll_03.png,0.47656400719292213,2325_3,A,0.5919981002807617,10
data/SD302a/images/challengers/A/roll/png/00002325_A_roll_04.png,0.3238356624663799,2325_4,A,0.4892058372497558,10
data/SD302a/images/challengers/A/roll/png/00002325_A_roll_05.png,0.20782599797846574,2325_5,A,0.3928954005241394,10
data/SD302a/images/challengers/A/roll/png/00002325_A_roll_06.png,0.2425349693339458,2325_6,A,0.4247783422470093,9
data/SD302a/images/challengers/A/roll/png/00002325_A_roll_07.png,0.4050737840207128,2325_7,A,0.5455045700073242,10
data/SD302a/images/challengers/A/roll/png/00002325_A_roll_08.png,0.32054624670775295,2325_8,A,0.486795574426651,10
data/SD302a/images/challengers/A/roll/png/00002325_A_roll_09.png,0.4795370739407141,2325_9,A,0.5939047336578369,10
data/SD302a/images/challengers/A/roll/png/00002325_A_roll_10.png,0.5477798635963689,2325_10,A,0.6376854181289673,10
data/SD302a/images/challengers/A/roll/png/00002330_A_roll_01.png,0.4309964706264108,2330_1,A,0.5625593066215515,10
data/SD302a/images/challengers/A/roll/png/00002330_A_roll_02.png,0.6110330522916579,2330_2,A,0.6792819499969482,10
data/SD302a/images/challengers/A/roll/png/00002330_A_roll_03.png,0.5475396670200521,2330_3,A,0.6375302672386169,10
data/SD302a/images/challengers/A/roll/png/00002330_A_roll_04.png,0.6050484707291633,2330_4,A,0.6752637624740601,10
data/SD302a/images/challengers/A/roll/png/00002330_A_roll_05.png,0.504321278249408,2330_5,A,0.6097756028175354,10
data/SD302a/images/challengers/A/roll/png/00002330_A_roll_06.png,0.37140884020195797,2330_6,A,0.5228127837181091,10
data/SD302a/images/challengers/A/roll/png/00002330_A_roll_07.png,0.6190910519236077,2330_7,A,0.6847281455993652,10
data/SD302a/images/challengers/A/roll/png/00002330_A_roll_08.png,0.6044391959866859,2330_8,A,0.6748558878898621,10
data/SD302a/images/challengers/A/roll/png/00002330_A_roll_09.png,0.5416874590899045,2330_9,A,0.6337543725967407,10
data/SD302a/images/challengers/A/roll/png/00002330_A_roll_10.png,0.574553795993752,2330_10,A,0.6550872921943665,10
data/SD302a/images/challengers/A/roll/png/00002334_A_roll_01.png,0.3087423562887165,2334_1,A,0.4780358374118805,10
data/SD302a/images/challengers/A/roll/png/00002334_A_roll_02.png,0.604512668090453,2334_2,A,0.6749050617218018,10
data/SD302a/images/challengers/A/roll/png/00002334_A_roll_03.png,0.615191637591481,2334_3,A,0.6820873022079468,10
data/SD302a/images/challengers/A/roll/png/00002334_A_roll_04.png,0.5649975837603928,2334_4,A,0.6488490104675293,10
data/SD302a/images/challengers/A/roll/png/00002334_A_roll_05.png,0.3743815506312387,2334_5,A,0.5248469710350037,10
data/SD302a/images/challengers/A/roll/png/00002334_A_roll_06.png,0.6203972455027315,2334_6,A,0.685615062713623,10
data/SD302a/images/challengers/A/roll/png/00002334_A_roll_07.png,0.6876778695817687,2334_7,A,0.733307957649231,10
data/SD302a/images/challengers/A/roll/png/00002334_A_roll_08.png,0.6791317429137994,2334_8,A,0.7269871830940247,10
data/SD302a/images/challengers/A/roll/png/00002334_A_roll_09.png,0.6313855096519908,2334_9,A,0.6931247115135193,10
data/SD302a/images/challengers/A/roll/png/00002334_A_roll_10.png,0.539902152804434,2334_10,A,0.6326040029525757,10
data/SD302a/images/challengers/A/roll/png/00002337_A_roll_01.png,0.6513767253621835,2337_1,A,0.7070350646972656,9
data/SD302a/images/challengers/A/roll/png/00002337_A_roll_02.png,0.6305405453321734,2337_2,A,0.6925440430641174,10
data/SD302a/images/challengers/A/roll/png/00002337_A_roll_03.png,0.6811402140394025,2337_3,A,0.7284644842147827,10
data/SD302a/images/challengers/A/roll/png/00002337_A_roll_04.png,0.5354279252921107,2337_4,A,0.629723846912384,9
data/SD302a/images/challengers/A/roll/png/00002337_A_roll_05.png,0.6398821598142691,2337_5,A,0.6989952921867371,9
data/SD302a/images/challengers/A/roll/png/00002337_A_roll_06.png,0.7030391993597218,2337_6,A,0.7449134588241577,9
data/SD302a/images/challengers/A/roll/png/00002337_A_roll_07.png,0.7493135026855025,2337_7,A,0.7822198867797852,7
data/SD302a/images/challengers/A/roll/png/00002337_A_roll_08.png,0.6424830066864528,2337_8,A,0.7008042335510254,9
data/SD302a/images/challengers/A/roll/png/00002337_A_roll_09.png,0.34920362855033477,2337_9,A,0.5073930025100708,10
data/SD302a/images/challengers/A/roll/png/00002337_A_roll_10.png,0.4049714544431362,2337_10,A,0.5454366207122803,10
data/SD302a/images/challengers/A/roll/png/00002340_A_roll_01.png,0.3015535726098299,2340_1,A,0.4726104438304901,8
data/SD302a/images/challengers/A/roll/png/00002340_A_roll_02.png,0.38810910718004954,2340_2,A,0.5341595411300659,9
data/SD302a/images/challengers/A/roll/png/00002340_A_roll_03.png,0.30919682885724004,2340_3,A,0.4783764481544494,9
data/SD302a/images/challengers/A/roll/png/00002340_A_roll_04.png,0.4908800101479889,2340_4,A,0.601171612739563,9
data/SD302a/images/challengers/A/roll/png/00002340_A_roll_05.png,0.43051503379268424,2340_5,A,0.5622451305389404,9
data/SD302a/images/challengers/A/roll/png/00002340_A_roll_06.png,0.3842827093394181,2340_6,A,0.5315765738487244,8
data/SD302a/images/challengers/A/roll/png/00002340_A_roll_07.png,0.287121935200301,2340_7,A,0.4614905118942261,9
data/SD302a/images/challengers/A/roll/png/00002340_A_roll_08.png,0.4381817433706924,2340_8,A,0.5672385096549988,9
data/SD302a/images/challengers/A/roll/png/00002340_A_roll_09.png,0.31096935932428016,2340_9,A,0.4797022640705108,9
data/SD302a/images/challengers/A/roll/png/00002340_A_roll_10.png,0.24492407151942505,2340_10,A,0.4268523752689361,9
data/SD302a/images/challengers/A/roll/png/00002341_A_roll_01.png,0.5940067080258534,2341_1,A,0.6679043769836426,8
data/SD302a/images/challengers/A/roll/png/00002341_A_roll_02.png,0.6827484581278022,2341_2,A,0.7296509742736816,9
data/SD302a/images/challengers/A/roll/png/00002341_A_roll_03.png,0.6358072661145808,2341_3,A,0.6961725354194641,9
data/SD302a/images/challengers/A/roll/png/00002341_A_roll_04.png,0.49104413222045346,2341_4,A,0.601276695728302,10
data/SD302a/images/challengers/A/roll/png/00002341_A_roll_05.png,0.3587426695082842,2341_5,A,0.5140682458877563,10
data/SD302a/images/challengers/A/roll/png/00002341_A_roll_06.png,0.6329157847698672,2341_6,A,0.6941777467727661,8
data/SD302a/images/challengers/A/roll/png/00002341_A_roll_07.png,0.5975714812563993,2341_7,A,0.6702730059623718,8
data/SD302a/images/challengers/A/roll/png/00002341_A_roll_08.png,0.5577401871656352,2341_8,A,0.644132673740387,8
data/SD302a/images/challengers/A/roll/png/00002341_A_roll_09.png,0.38823092288357297,2341_9,A,0.5342416167259216,7
data/SD302a/images/challengers/A/roll/png/00002341_A_roll_10.png,0.4340051923829461,2341_10,A,0.5645208358764648,7
data/SD302a/images/challengers/A/roll/png/00002342_A_roll_01.png,0.5239914623762444,2342_1,A,0.6223775148391724,9
data/SD302a/images/challengers/A/roll/png/00002342_A_roll_02.png,0.4662038644653088,2342_2,A,0.5853449106216431,10
data/SD302a/images/challengers/A/roll/png/00002342_A_roll_03.png,0.33295270987091197,2342_3,A,0.4958208203315735,10
data/SD302a/images/challengers/A/roll/png/00002342_A_roll_04.png,0.3213143991691375,2342_4,A,0.4873595833778381,10
data/SD302a/images/challengers/A/roll/png/00002342_A_roll_05.png,0.3226673539809034,2342_5,A,0.4883512556552887,10
data/SD302a/images/challengers/A/roll/png/00002342_A_roll_06.png,0.5518397206704921,2342_6,A,0.6403100490570068,9
data/SD302a/images/challengers/A/roll/png/00002342_A_roll_07.png,0.6549634377258015,2342_7,A,0.7095685601234436,9
data/SD302a/images/challengers/A/roll/png/00002342_A_roll_08.png,0.660224803006854,2342_8,A,0.7133076786994934,9
data/SD302a/images/challengers/A/roll/png/00002342_A_roll_09.png,0.665860265980331,2342_9,A,0.7173439860343933,9
data/SD302a/images/challengers/A/roll/png/00002342_A_roll_10.png,0.4966199852186163,2342_10,A,0.604846179485321,9
data/SD302a/images/challengers/A/roll/png/00002344_A_roll_01.png,0.45600381538458484,2344_1,A,0.5787762403488159,10
data/SD302a/images/challengers/A/roll/png/00002344_A_roll_02.png,0.6839651924296991,2344_2,A,0.7305507659912109,9
data/SD302a/images/challengers/A/roll/png/00002344_A_roll_03.png,0.7355303396299294,2344_3,A,0.7706844806671143,9
data/SD302a/images/challengers/A/roll/png/00002344_A_roll_04.png,0.5979217660003534,2344_4,A,0.6705061197280884,10
data/SD302a/images/challengers/A/roll/png/00002344_A_roll_05.png,0.5403522778538777,2344_5,A,0.632893979549408,9
data/SD302a/images/challengers/A/roll/png/00002344_A_roll_06.png,0.22091021867067703,2344_6,A,0.4053302407264709,9
data/SD302a/images/challengers/A/roll/png/00002344_A_roll_07.png,0.4821860667857797,2344_7,A,0.5956027507781982,10
data/SD302a/images/challengers/A/roll/png/00002344_A_roll_08.png,0.5097487511181481,2344_8,A,0.6132502555847168,10
data/SD302a/images/challengers/A/roll/png/00002344_A_roll_09.png,0.4981924153110075,2344_9,A,0.6058526635169983,10
data/SD302a/images/challengers/A/roll/png/00002344_A_roll_10.png,0.480404423426638,2344_10,A,0.5944607853889465,9
data/SD302a/images/challengers/A/roll/png/00002348_A_roll_01.png,0.5310209944074883,2348_1,A,0.6268905997276306,10
data/SD302a/images/challengers/A/roll/png/00002348_A_roll_02.png,0.6608119018852932,2348_2,A,0.7137266397476196,10
data/SD302a/images/challengers/A/roll/png/00002348_A_roll_03.png,0.4502523838971661,2348_3,A,0.5750622749328613,10
data/SD302a/images/challengers/A/roll/png/00002348_A_roll_04.png,0.6129124032233801,2348_4,A,0.680548369884491,10
data/SD302a/images/challengers/A/roll/png/00002348_A_roll_05.png,0.6243495142440444,2348_5,A,0.6883059740066528,10
data/SD302a/images/challengers/A/roll/png/00002348_A_roll_06.png,0.48745089285733906,2348_6,A,0.5989757180213928,10
data/SD302a/images/challengers/A/roll/png/00002348_A_roll_07.png,0.8113440114515996,2348_7,A,0.8404357433319092,9
data/SD302a/images/challengers/A/roll/png/00002348_A_roll_08.png,0.786819473266799,2348_8,A,0.8159680962562561,9
data/SD302a/images/challengers/A/roll/png/00002348_A_roll_09.png,0.7484096000101108,2348_9,A,0.7814508080482483,9
data/SD302a/images/challengers/A/roll/png/00002348_A_roll_10.png,0.707485565483651,2348_10,A,0.7483363151550293,9
data/SD302a/images/challengers/A/roll/png/00002349_A_roll_01.png,0.600900433937226,2349_1,A,0.6724911332130432,9
data/SD302a/images/challengers/A/roll/png/00002349_A_roll_02.png,0.7424148382491051,2349_2,A,0.776395857334137,9
data/SD302a/images/challengers/A/roll/png/00002349_A_roll_03.png,0.7275637890929942,2349_3,A,0.7641929388046265,9
data/SD302a/images/challengers/A/roll/png/00002349_A_roll_04.png,0.6363678973511251,2349_4,A,0.6965600848197937,10
data/SD302a/images/challengers/A/roll/png/00002349_A_roll_05.png,0.5507537264662639,2349_5,A,0.6396075487136841,10
data/SD302a/images/challengers/A/roll/png/00002349_A_roll_06.png,0.40498886784100924,2349_6,A,0.5454481840133667,9
data/SD302a/images/challengers/A/roll/png/00002349_A_roll_07.png,0.5525598205179485,2349_7,A,0.6407760381698608,9
data/SD302a/images/challengers/A/roll/png/00002349_A_roll_08.png,0.6505502761380153,2349_8,A,0.7064530253410339,9
data/SD302a/images/challengers/A/roll/png/00002349_A_roll_09.png,0.47796084232736735,2349_9,A,0.5928940176963806,9
data/SD302a/images/challengers/A/roll/png/00002349_A_roll_10.png,0.6446413634657883,2349_10,A,0.7023098468780518,9
data/SD302a/images/challengers/A/roll/png/00002353_A_roll_01.png,0.12428043593546736,2353_1,A,0.2945774793624878,9
data/SD302a/images/challengers/A/roll/png/00002353_A_roll_02.png,0.5467113133941984,2353_2,A,0.6369953155517578,9
data/SD302a/images/challengers/A/roll/png/00002353_A_roll_03.png,0.48304064541621317,2353_3,A,0.5961503982543945,9
data/SD302a/images/challengers/A/roll/png/00002353_A_roll_04.png,0.4622340960981641,2353_4,A,0.5827909111976624,9
data/SD302a/images/challengers/A/roll/png/00002353_A_roll_05.png,0.35792713533734694,2353_5,A,0.5135006904602051,9
data/SD302a/images/challengers/A/roll/png/00002353_A_roll_07.png,0.4719437374562247,2353_7,A,0.5890329480171204,9
data/SD302a/images/challengers/A/roll/png/00002353_A_roll_08.png,0.3766920219325933,2353_8,A,0.5264235138893127,9
data/SD302a/images/challengers/A/roll/png/00002353_A_roll_09.png,0.4867526566231026,2353_9,A,0.5985285043716431,9
data/SD302a/images/challengers/A/roll/png/00002353_A_roll_10.png,0.358423792481814,2353_10,A,0.5138463973999023,9
data/SD302a/images/challengers/A/roll/png/00002354_A_roll_01.png,0.46317070023092966,2354_1,A,0.5833937525749207,10
data/SD302a/images/challengers/A/roll/png/00002354_A_roll_02.png,0.552116530908729,2354_2,A,0.6404891610145569,10
data/SD302a/images/challengers/A/roll/png/00002354_A_roll_03.png,0.5458099371028426,2354_3,A,0.6364133954048157,10
data/SD302a/images/challengers/A/roll/png/00002354_A_roll_04.png,0.6045050984553537,2354_4,A,0.6748999953269958,9
data/SD302a/images/challengers/A/roll/png/00002354_A_roll_05.png,0.3338291339837542,2354_5,A,0.4964518547058105,9
data/SD302a/images/challengers/A/roll/png/00002354_A_roll_06.png,0.3755213155022164,2354_6,A,0.5256251692771912,10
data/SD302a/images/challengers/A/roll/png/00002354_A_roll_07.png,0.6081215192591953,2354_7,A,0.6773243546485901,10
data/SD302a/images/challengers/A/roll/png/00002354_A_roll_08.png,0.43889731052179254,2354_8,A,0.5677035450935364,10
data/SD302a/images/challengers/A/roll/png/00002354_A_roll_09.png,0.23898307388205003,2354_9,A,0.4216690063476562,10
data/SD302a/images/challengers/A/roll/png/00002354_A_roll_10.png,0.3212524645849048,2354_10,A,0.4873141348361969,10
data/SD302a/images/challengers/A/roll/png/00002358_A_roll_01.png,0.4283831790009471,2358_1,A,0.5608528852462769,10
data/SD302a/images/challengers/A/roll/png/00002358_A_roll_02.png,0.7310505658120179,2358_2,A,0.7670191526412964,9
data/SD302a/images/challengers/A/roll/png/00002358_A_roll_03.png,0.6350706081764642,2358_3,A,0.6956636905670166,9
data/SD302a/images/challengers/A/roll/png/00002358_A_roll_04.png,0.46087189530946854,2358_4,A,0.5819138288497925,9
data/SD302a/images/challengers/A/roll/png/00002358_A_roll_05.png,0.22202934367766294,2358_5,A,0.4063688516616821,9
data/SD302a/images/challengers/A/roll/png/00002358_A_roll_06.png,0.6297091114490573,2358_6,A,0.6919732093811035,10
