path,q_mat,finger,sensor,mean_genuine,n_mates
data/SD302a/images/challengers/A/roll/png/00002306_A_roll_08.png,0.487972778019355,2306_8,A,0.6144324541091919,10
data/SD302a/images/challengers/A/roll/png/00002306_A_roll_09.png,0.388558387747684,2306_9,A,0.5604024529457092,10
data/SD302a/images/challengers/A/roll/png/00002306_A_roll_10.png,0.2354351722991032,2306_10,A,0.463810920715332,10
data/SD302a/images/challengers/A/roll/png/00002307_A_roll_01.png,0.1483222307555443,2307_1,A,0.3878237605094909,10
data/SD302a/images/challengers/A/roll/png/00002307_A_roll_02.png,0.1508346773430273,2307_2,A,0.3904570937156677,10
data/SD302a/images/challengers/A/roll/png/00002307_A_roll_03.png,0.2499532396817487,2307_3,A,0.4743446707725525,10
data/SD302a/images/challengers/A/roll/png/00002307_A_roll_04.png,0.2432944005427601,2307_4,A,0.4695663452148437,10
data/SD302a/images/challengers/A/roll/png/00002307_A_roll_05.png,0.2579622471734284,2307_5,A,0.479980856180191,10
data/SD302a/images/challengers/A/roll/png/00002307_A_roll_06.png,0.2549638374783974,2307_6,A,0.4778844714164734,10
data/SD302a/images/challengers/A/roll/png/00002307_A_roll_07.png,0.3925353982405726,2307_7,A,0.5626301169395447,9
data/SD302a/images/challengers/A/roll/png/00002307_A_roll_08.png,0.5991635010709305,2307_8,A,0.6744408011436462,9
data/SD302a/images/challengers/A/roll/png/00002307_A_roll_09.png,0.434889353731321,2307_9,A,0.5859265327453613,9
data/SD302a/images/challengers/A/roll/png/00002307_A_roll_10.png,0.0419274087249355,2307_10,A,0.2036836594343185,9
data/SD302a/images/challengers/A/roll/png/00002310_A_roll_01.png,0.430115986920755,2310_1,A,0.5833336710929871,9
data/SD302a/images/challengers/A/roll/png/00002310_A_roll_02.png,0.7782991524201356,2310_2,A,0.7882717251777649,9
data/SD302a/images/challengers/A/roll/png/00002310_A_roll_03.png,0.436075907337294,2310_3,A,0.5865700244903564,9
data/SD302a/images/challengers/A/roll/png/00002310_A_roll_04.png,0.2216100954179283,2310_4,A,0.4533535242080688,8
data/SD302a/images/challengers/A/roll/png/00002310_A_roll_05.png,0.4389446116308909,2310_5,A,0.58812415599823,10
data/SD302a/images/challengers/A/roll/png/00002310_A_roll_06.png,0.1501019837309697,2310_6,A,0.3896929025650024,9
data/SD302a/images/challengers/A/roll/png/00002310_A_roll_07.png,0.6546053354004002,2310_7,A,0.7060867547988892,9
data/SD302a/images/challengers/A/roll/png/00002310_A_roll_08.png,0.081101368629811,2310_8,A,0.2972104549407959,9
data/SD302a/images/challengers/A/roll/png/00002310_A_roll_09.png,0.1804178648616835,2310_9,A,0.4190615117549896,10
data/SD302a/images/challengers/A/roll/png/00002310_A_roll_10.png,0.2716940849678863,2310_10,A,0.4893857538700104,10
data/SD302a/images/challengers/A/roll/png/00002312_A_roll_01.png,0.1360666425140516,2312_1,A,0.3744208812713623,9
data/SD302a/images/challengers/A/roll/png/00002312_A_roll_02.png,0.3698384418508728,2312_2,A,0.5497987866401672,10
data/SD302a/images/challengers/A/roll/png/00002312_A_roll_03.png,0.2733609884480721,2312_3,A,0.4905067086219787,10
data/SD302a/images/challengers/A/roll/png/00002312_A_roll_04.png,0.4022548866234671,2312_4,A,0.5680415034294128,10
data/SD302a/images/challengers/A/roll/png/00002312_A_roll_05.png,0.3417640759462046,2312_5,A,0.533462405204773,10
data/SD302a/images/challengers/A/roll/png/00002312_A_roll_06.png,0.3483397293694649,2312_6,A,0.5373417735099792,9
data/SD302a/images/challengers/A/roll/png/00002312_A_roll_07.png,0.6073948157668538,2312_7,A,0.6790262460708618,10
data/SD302a/images/challengers/A/roll/png/00002312_A_roll_08.png,0.333404425883992,2312_8,A,0.52847820520401,8
data/SD302a/images/challengers/A/roll/png/00002312_A_roll_09.png,0.5357128368343733,2312_9,A,0.639925479888916,10
data/SD302a/images/challengers/A/roll/png/00002312_A_roll_10.png,0.2718602979857266,2312_10,A,0.4894977211952209,10
data/SD302a/images/challengers/A/roll/png/00002314_A_roll_01.png,0.620924475838464,2314_1,A,0.6866388916969299,9
data/SD302a/images/challengers/A/roll/png/00002314_A_roll_02.png,0.542741404680958,2314_2,A,0.6436970233917236,9
data/SD302a/images/challengers/A/roll/png/00002314_A_roll_03.png,0.7358404145463073,2314_3,A,0.7574312686920166,9
data/SD302a/images/challengers/A/roll/png/00002314_A_roll_04.png,0.5345129218960977,2314_4,A,0.6392824053764343,10
data/SD302a/images/challengers/A/roll/png/00002314_A_roll_05.png,0.6328018938745601,2314_5,A,0.693409264087677,10
data/SD302a/images/challengers/A/roll/png/00002314_A_roll_06.png,0.2211782200909425,2314_6,A,0.4530194997787475,9
data/SD302a/images/challengers/A/roll/png/00002314_A_roll_07.png,0.5952242802373815,2314_7,A,0.6722575426101685,10
data/SD302a/images/challengers/A/roll/png/00002314_A_roll_08.png,0.613204532697389,2314_8,A,0.6822830438613892,10
data/SD302a/images/challengers/A/roll/png/00002314_A_roll_09.png,0.7465262896906418,2314_9,A,0.7648587822914124,9
data/SD302a/images/challengers/A/roll/png/00002314_A_roll_10.png,0.6774892952662727,2314_10,A,0.7198073267936707,9
data/SD302a/images/challengers/A/roll/png/00002315_A_roll_01.png,0.2256252281764649,2315_1,A,0.4564369320869446,10
data/SD302a/images/challengers/A/roll/png/00002315_A_roll_02.png,0.5045110703359807,2315_2,A,0.6232534646987915,10
data/SD302a/images/challengers/A/roll/png/00002315_A_roll_03.png,0.2317881797274449,2315_3,A,0.4610950946807861,10
data/SD302a/images/challengers/A/roll/png/00002315_A_roll_04.png,0.6495943939965545,2315_4,A,0.7031419277191162,9
data/SD302a/images/challengers/A/roll/png/00002315_A_roll_05.png,0.2151346495606258,2315_5,A,0.4482952654361725,9
data/SD302a/images/challengers/A/roll/png/00002315_A_roll_06.png,0.5182018502849047,2315_6,A,0.6305588483810425,10
data/SD302a/images/challengers/A/roll/png/00002315_A_roll_07.png,0.5344687612349899,2315_7,A,0.6392587423324585,9
data/SD302a/images/challengers/A/roll/png/00002315_A_roll_08.png,0.4596125143916106,2315_8,A,0.5992624163627625,9
data/SD302a/images/challengers/A/roll/png/00002315_A_roll_09.png,0.2743739423423351,2315_9,A,0.4911858141422272,9
data/SD302a/images/challengers/A/roll/png/00002315_A_roll_10.png,0.2557440144679228,2315_10,A,0.4784314930438995,9
data/SD302a/images/challengers/A/roll/png/00002317_A_roll_01.png,0.1392576815880629,2317_1,A,0.3780048191547394,9
data/SD302a/images/challengers/A/roll/png/00002317_A_roll_02.png,0.6032608420680927,2317_2,A,0.6767192482948303,10
data/SD302a/images/challengers/A/roll/png/00002317_A_roll_03.png,0.7282303503469219,2317_3,A,0.7522587180137634,10
data/SD302a/images/challengers/A/roll/png/00002317_A_roll_04.png,0.7044117034097271,2317_4,A,0.7366243600845337,10
data/SD302a/images/challengers/A/roll/png/00002317_A_roll_05.png,0.6422169281087915,2317_5,A,0.6988412737846375,10
data/SD302a/images/challengers/A/roll/png/00002317_A_roll_07.png,0.4767738603880163,2317_7,A,0.6084524989128113,10
data/SD302a/images/challengers/A/roll/png/00002317_A_roll_08.png,0.334462350217806,2317_8,A,0.5291123390197754,10
data/SD302a/images/challengers/A/roll/png/00002317_A_roll_09.png,0.5915515855561896,2317_9,A,0.670228123664856,10
data/SD302a/images/challengers/A/roll/png/00002317_A_roll_10.png,0.6672510649475513,2317_10,A,0.7136105895042419,10
data/SD302a/images/challengers/A/roll/png/00002319_A_roll_01.png,0.5011352454146281,2319_1,A,0.6214531064033508,9
data/SD302a/images/challengers/A/roll/png/00002319_A_roll_02.png,0.5878144812983506,2319_2,A,0.6681689023971558,10
data/SD302a/images/challengers/A/roll/png/00002319_A_roll_03.png,0.6602761730496008,2319_3,A,0.7094438672065735,10
data/SD302a/images/challengers/A/roll/png/00002319_A_roll_04.png,0.4811913451032337,2319_4,A,0.6108124852180481,10
data/SD302a/images/challengers/A/roll/png/00002319_A_roll_05.png,0.4681769888316799,2319_5,A,0.6038538217544556,10
data/SD302a/images/challengers/A/roll/png/00002319_A_roll_06.png,0.321028424138711,2319_6,A,0.5209825038909912,9
data/SD302a/images/challengers/A/roll/png/00002319_A_roll_07.png,0.720657432281737,2319_7,A,0.7472007870674133,9
data/SD302a/images/challengers/A/roll/png/00002319_A_roll_08.png,0.5885473973138663,2319_8,A,0.6685723066329956,9
data/SD302a/images/challengers/A/roll/png/00002319_A_roll_09.png,0.7334520987323362,2319_9,A,0.7557978630065918,9
data/SD302a/images/challengers/A/roll/png/00002319_A_roll_10.png,0.7029599016283361,2319_10,A,0.7356960773468018,9
data/SD302a/images/challengers/A/roll/png/00002321_A_roll_01.png,0.2679997932033457,2321_1,A,0.4868859350681305,10
data/SD302a/images/challengers/A/roll/png/00002321_A_roll_02.png,0.4133013842097852,2321_2,A,0.5741402506828308,10
data/SD302a/images/challengers/A/roll/png/00002321_A_roll_03.png,0.2579165087379566,2321_3,A,0.4799489974975586,10
data/SD302a/images/challengers/A/roll/png/00002321_A_roll_04.png,0.2106763302923912,2321_4,A,0.4447481632232666,10
data/SD302a/images/challengers/A/roll/png/00002321_A_roll_05.png,0.07759753136557,2321_5,A,0.2908149659633636,10
data/SD302a/images/challengers/A/roll/png/00002321_A_roll_07.png,0.0979036434829864,2321_7,A,0.3247733414173126,10
data/SD302a/images/challengers/A/roll/png/00002321_A_roll_08.png,0.0652917882610354,2321_8,A,0.2660273611545563,10
data/SD302a/images/challengers/A/roll/png/00002321_A_roll_09.png,0.1709347882886302,2321_9,A,0.4103291928768158,8
data/SD302a/images/challengers/A/roll/png/00002321_A_roll_10.png,0.0358941253475933,2321_10,A,0.1821329146623611,10
data/SD302a/images/challengers/A/roll/png/00002325_A_roll_01.png,0.4760840016416186,2325_1,A,0.6080837845802307,9
data/SD302a/images/challengers/A/roll/png/00002325_A_roll_02.png,0.3039928016948412,2325_2,A,0.5104091763496399,10
data/SD302a/images/challengers/A/roll/png/00002325_A_roll_03.png,0.4461127410415209,2325_3,A,0.5919981002807617,10
data/SD302a/images/challengers/A/roll/png/00002325_A_roll_04.png,0.271427136204292,2325_4,A,0.4892058372497558,10
data/SD302a/images/challengers/A/roll/png/00002325_A_roll_05.png,0.1531921588260549,2325_5,A,0.3928954005241394,10
data/SD302a/images/challengers/A/roll/png/00002325_A_roll_06.png,0.1868454654387852,2325_6,A,0.4247783422470093,9
data/SD302a/images/challengers/A/roll/png/00002325_A_roll_07.png,0.3623638058913712,2325_7,A,0.5455045700073242,10
data/SD302a/images/challengers/A/roll/png/00002325_A_roll_08.png,0.2678668539833636,2325_8,A,0.486795574426651,10
data/SD302a/images/challengers/A/roll/png/00002325_A_roll_09.png,0.4496491058220292,2325_9,A,0.5939047336578369,10
data/SD302a/images/challengers/A/roll/png/00002325_A_roll_10.png,0.5315313991433962,2325_10,A,0.6376854181289673,10
data/SD302a/images/challengers/A/roll/png/00002330_A_roll_01.png,0.3924087590844605,2330_1,A,0.5625593066215515,10
data/SD302a/images/challengers/A/roll/png/00002330_A_roll_02.png,0.6078520843741594,2330_2,A,0.6792819499969482,10
data/SD302a/images/challengers/A/roll/png/00002330_A_roll_03.png,0.5312416140578313,2330_3,A,0.6375302672386169,10
data/SD302a/images/challengers/A/roll/png/00002330_A_roll_04.png,0.6006450683068872,2330_4,A,0.6752637624740601,10
data/SD302a/images/challengers/A/roll/png/00002330_A_roll_05.png,0.4792500781186267,2330_5,A,0.6097756028175354,10
data/SD302a/images/challengers/A/roll/png/00002330_A_roll_06.png,0.3240280739114399,2330_6,A,0.5228127837181091,10
data/SD302a/images/challengers/A/roll/png/00002330_A_roll_07.png,0.6175453074959507,2330_7,A,0.6847281455993652,10
data/SD302a/images/challengers/A/roll/png/00002330_A_roll_08.png,0.5999110050731514,2330_8,A,0.6748558878898621,10
data/SD302a/images/challengers/A/roll/png/00002330_A_roll_09.png,0.5241831070863581,2330_9,A,0.6337543725967407,10
data/SD302a/images/challengers/A/roll/png/00002330_A_roll_10.png,0.5638538827494204,2330_10,A,0.6550872921943665,10
data/SD302a/images/challengers/A/roll/png/00002334_A_roll_01.png,0.2551795629910514,2334_1,A,0.4780358374118805,10
data/SD302a/images/challengers/A/roll/png/00002334_A_roll_02.png,0.5999995284427189,2334_2,A,0.6749050617218018,10
data/SD302a/images/challengers/A/roll/png/00002334_A_roll_03.png,0.6128562446640908,2334_3,A,0.6820873022079468,10
data/SD302a/images/challengers/A/roll/png/00002334_A_roll_04.png,0.552314566305039,2334_4,A,0.6488490104675293,10
data/SD302a/images/challengers/A/roll/png/00002334_A_roll_05.png,0.327378946107758,2334_5,A,0.5248469710350037,10
data/SD302a/images/challengers/A/roll/png/00002334_A_roll_06.png,0.6191152626411118,2334_6,A,0.685615062713623,10
data/SD302a/images/challengers/A/roll/png/00002334_A_roll_07.png,0.6992061262882026,2334_7,A,0.733307957649231,10
data/SD302a/images/challengers/A/roll/png/00002334_A_roll_08.png,0.6891419101556143,2334_8,A,0.7269871830940247,10
data/SD302a/images/challengers/A/roll/png/00002334_A_roll_09.png,0.6323058156897022,2334_9,A,0.6931247115135193,10
data/SD302a/images/challengers/A/roll/png/00002334_A_roll_10.png,0.5220305995314918,2334_10,A,0.6326040029525757,10
data/SD302a/images/challengers/A/roll/png/00002337_A_roll_01.png,0.6562117688931306,2337_1,A,0.7070350646972656,9
data/SD302a/images/challengers/A/roll/png/00002337_A_roll_02.png,0.6312926318183655,2337_2,A,0.6925440430641174,10
data/SD302a/images/challengers/A/roll/png/00002337_A_roll_03.png,0.6915106787608087,2337_3,A,0.7284644842147827,10
data/SD302a/images/challengers/A/roll/png/00002337_A_roll_04.png,0.516637997468501,2337_4,A,0.629723846912384,9
data/SD302a/images/challengers/A/roll/png/00002337_A_roll_05.png,0.6424823270676007,2337_5,A,0.6989952921867371,9
data/SD302a/images/challengers/A/roll/png/00002337_A_roll_06.png,0.71719064282599,2337_6,A,0.7449134588241577,9
data/SD302a/images/challengers/A/roll/png/00002337_A_roll_07.png,0.7703678697394578,2337_7,A,0.7822198867797852,7
data/SD302a/images/challengers/A/roll/png/00002337_A_roll_08.png,0.6455928558285259,2337_8,A,0.7008042335510254,9
data/SD302a/images/challengers/A/roll/png/00002337_A_roll_09.png,0.2992275056796367,2337_9,A,0.5073930025100708,10
data/SD302a/images/challengers/A/roll/png/00002337_A_roll_10.png,0.3622460537771202,2337_10,A,0.5454366207122803,10
data/SD302a/images/challengers/A/roll/png/00002340_A_roll_01.png,0.2475225298263912,2340_1,A,0.4726104438304901,8
data/SD302a/images/challengers/A/roll/png/00002340_A_roll_02.png,0.3429413576904822,2340_2,A,0.5341595411300659,9
data/SD302a/images/challengers/A/roll/png/00002340_A_roll_03.png,0.2556654371003676,2340_3,A,0.4783764481544494,9
data/SD302a/images/challengers/A/roll/png/00002340_A_roll_04.png,0.463171186796649,2340_4,A,0.601171612739563,9
data/SD302a/images/challengers/A/roll/png/00002340_A_roll_05.png,0.3918470525480737,2340_5,A,0.5622451305389404,9
data/SD302a/images/challengers/A/roll/png/00002340_A_roll_06.png,0.3385891828013411,2340_6,A,0.5315765738487244,8
data/SD302a/images/challengers/A/roll/png/00002340_A_roll_07.png,0.2323167096642546,2340_7,A,0.4614905118942261,9
data/SD302a/images/challengers/A/roll/png/00002340_A_roll_08.png,0.4008075515463024,2340_8,A,0.5672385096549988,9
data/SD302a/images/challengers/A/roll/png/00002340_A_roll_09.png,0.2575624610919487,2340_9,A,0.4797022640705108,9
data/SD302a/images/challengers/A/roll/png/00002340_A_roll_10.png,0.1892205542274081,2340_10,A,0.4268523752689361,9
data/SD302a/images/challengers/A/roll/png/00002341_A_roll_01.png,0.5873336725033252,2341_1,A,0.6679043769836426,8
data/SD302a/images/challengers/A/roll/png/00002341_A_roll_02.png,0.6934058880472107,2341_2,A,0.7296509742736816,9
data/SD302a/images/challengers/A/roll/png/00002341_A_roll_03.png,0.6376045218191511,2341_3,A,0.6961725354194641,9
data/SD302a/images/challengers/A/roll/png/00002341_A_roll_04.png,0.463367169981634,2341_4,A,0.601276695728302,10
data/SD302a/images/challengers/A/roll/png/00002341_A_roll_05.png,0.3098307376227497,2341_5,A,0.5140682458877563,10
data/SD302a/images/challengers/A/roll/png/00002341_A_roll_06.png,0.6341402300860588,2341_6,A,0.6941777467727661,8
data/SD302a/images/challengers/A/roll/png/00002341_A_roll_07.png,0.5916329225255872,2341_7,A,0.6702730059623718,8
data/SD302a/images/challengers/A/roll/png/00002341_A_roll_08.png,0.5435522318993599,2341_8,A,0.644132673740387,8
data/SD302a/images/challengers/A/roll/png/00002341_A_roll_09.png,0.3430800896359763,2341_9,A,0.5342416167259216,7
data/SD302a/images/challengers/A/roll/png/00002341_A_roll_10.png,0.3959221106621767,2341_10,A,0.5645208358764648,7
data/SD302a/images/challengers/A/roll/png/00002342_A_roll_01.png,0.5028686221749453,2342_1,A,0.6223775148391724,9
data/SD302a/images/challengers/A/roll/png/00002342_A_roll_02.png,0.4338175244673959,2342_2,A,0.5853449106216431,10
data/SD302a/images/challengers/A/roll/png/00002342_A_roll_03.png,0.2813494922488161,2342_3,A,0.4958208203315735,10
data/SD302a/images/challengers/A/roll/png/00002342_A_roll_04.png,0.2686973117427907,2342_4,A,0.4873595833778381,10
data/SD302a/images/challengers/A/roll/png/00002342_A_roll_05.png,0.2701614124393158,2342_5,A,0.4883512556552887,10
data/SD302a/images/challengers/A/roll/png/00002342_A_roll_06.png,0.5364302091508446,2342_6,A,0.6403100490570068,9
data/SD302a/images/challengers/A/roll/png/00002342_A_roll_07.png,0.6604859340507625,2342_7,A,0.7095685601234436,9
data/SD302a/images/challengers/A/roll/png/00002342_A_roll_08.png,0.6667464245105396,2342_8,A,0.7133076786994934,9
data/SD302a/images/challengers/A/roll/png/00002342_A_roll_09.png,0.6734390465893684,2342_9,A,0.7173439860343933,9
data/SD302a/images/challengers/A/roll/png/00002342_A_roll_10.png,0.4700307030505523,2342_10,A,0.604846179485321,9
data/SD302a/images/challengers/A/roll/png/00002344_A_roll_01.png,0.4217578367782356,2344_1,A,0.5787762403488159,10
data/SD302a/images/challengers/A/roll/png/00002344_A_roll_02.png,0.6948388069973215,2344_2,A,0.7305507659912109,9
data/SD302a/images/challengers/A/roll/png/00002344_A_roll_03.png,0.754705300836637,2344_3,A,0.7706844806671143,9
data/SD302a/images/challengers/A/roll/png/00002344_A_roll_04.png,0.5920552970790985,2344_4,A,0.6705061197280884,10
data/SD302a/images/challengers/A/roll/png/00002344_A_roll_05.png,0.522573267866132,2344_5,A,0.632893979549408,9
data/SD302a/images/challengers/A/roll/png/00002344_A_roll_06.png,0.1656864884509086,2344_6,A,0.4053302407264709,9
data/SD302a/images/challengers/A/roll/png/00002344_A_roll_07.png,0.4528028368542403,2344_7,A,0.5956027507781982,10
data/SD302a/images/challengers/A/roll/png/00002344_A_roll_08.png,0.4857575095926124,2344_8,A,0.6132502555847168,10
data/SD302a/images/challengers/A/roll/png/00002344_A_roll_09.png,0.4719116497539093,2344_9,A,0.6058526635169983,10
data/SD302a/images/challengers/A/roll/png/00002344_A_roll_10.png,0.4506814289265178,2344_10,A,0.5944607853889465,9
data/SD302a/images/challengers/A/roll/png/00002348_A_roll_01.png,0.5113294340637417,2348_1,A,0.6268905997276306,10
data/SD302a/images/challengers/A/roll/png/00002348_A_roll_02.png,0.667444299690905,2348_2,A,0.7137266397476196,10
data/SD302a/images/challengers/A/roll/png/00002348_A_roll_03.png,0.4149793359570961,2348_3,A,0.5750622749328613,10
data/SD302a/images/challengers/A/roll/png/00002348_A_roll_04.png,0.61011398771297,2348_4,A,0.680548369884491,10
data/SD302a/images/challengers/A/roll/png/00002348_A_roll_05.png,0.6238631822009698,2348_5,A,0.6883059740066528,10
data/SD302a/images/challengers/A/roll/png/00002348_A_roll_06.png,0.4590784656664667,2348_6,A,0.5989757180213928,10
data/SD302a/images/challengers/A/roll/png/00002348_A_roll_07.png,0.8384911203128194,2348_7,A,0.8404357433319092,9
data/SD302a/images/challengers/A/roll/png/00002348_A_roll_08.png,0.8120707100041017,2348_8,A,0.8159680962562561,9
data/SD302a/images/challengers/A/roll/png/00002348_A_roll_09.png,0.7693458136322138,2348_9,A,0.7814508080482483,9
data/SD302a/images/challengers/A/roll/png/00002348_A_roll_10.png,0.7223687958184044,2348_10,A,0.7483363151550293,9
data/SD302a/images/challengers/A/roll/png/00002349_A_roll_01.png,0.5956463403935149,2349_1,A,0.6724911332130432,9
data/SD302a/images/challengers/A/roll/png/00002349_A_roll_02.png,0.7625490571746095,2349_2,A,0.776395857334137,9
data/SD302a/images/challengers/A/roll/png/00002349_A_roll_03.png,0.7455800944146516,2349_3,A,0.7641929388046265,9
data/SD302a/images/challengers/A/roll/png/00002349_A_roll_04.png,0.6382759254701342,2349_4,A,0.6965600848197937,10
data/SD302a/images/challengers/A/roll/png/00002349_A_roll_05.png,0.5351196587669891,2349_5,A,0.6396075487136841,10
data/SD302a/images/challengers/A/roll/png/00002349_A_roll_06.png,0.3622660911277683,2349_6,A,0.5454481840133667,9
data/SD302a/images/challengers/A/roll/png/00002349_A_roll_07.png,0.5372992593124167,2349_7,A,0.6407760381698608,9
data/SD302a/images/challengers/A/roll/png/00002349_A_roll_08.png,0.6552262171850136,2349_8,A,0.7064530253410339,9
data/SD302a/images/challengers/A/roll/png/00002349_A_roll_09.png,0.4477738040194003,2349_9,A,0.5928940176963806,9
data/SD302a/images/challengers/A/roll/png/00002349_A_roll_10.png,0.6481724596472892,2349_10,A,0.7023098468780518,9
data/SD302a/images/challengers/A/roll/png/00002353_A_roll_01.png,0.079641724353188,2353_1,A,0.2945774793624878,9
data/SD302a/images/challengers/A/roll/png/00002353_A_roll_02.png,0.5302422907446948,2353_2,A,0.6369953155517578,9
data/SD302a/images/challengers/A/roll/png/00002353_A_roll_03.png,0.4538208048389469,2353_3,A,0.5961503982543945,9
data/SD302a/images/challengers/A/roll/png/00002353_A_roll_04.png,0.4291183968259018,2353_4,A,0.5827909111976624,9
data/SD302a/images/challengers/A/roll/png/00002353_A_roll_05.png,0.3089211746834651,2353_5,A,0.5135006904602051,9
data/SD302a/images/challengers/A/roll/png/00002353_A_roll_07.png,0.4406240169478199,2353_7,A,0.5890329480171204,9
data/SD302a/images/challengers/A/roll/png/00002353_A_roll_08.png,0.3299881365575801,2353_8,A,0.5264235138893127,9
data/SD302a/images/challengers/A/roll/png/00002353_A_roll_09.png,0.4582456043629222,2353_9,A,0.5985285043716431,9
data/SD302a/images/challengers/A/roll/png/00002353_A_roll_10.png,0.3094750280620544,2353_10,A,0.5138463973999023,9
data/SD302a/images/challengers/A/roll/png/00002354_A_roll_01.png,0.4302264514442224,2354_1,A,0.5833937525749207,10
data/SD302a/images/challengers/A/roll/png/00002354_A_roll_02.png,0.536764271916671,2354_2,A,0.6404891610145569,10
data/SD302a/images/challengers/A/roll/png/00002354_A_roll_03.png,0.5291549522294303,2354_3,A,0.6364133954048157,10
data/SD302a/images/challengers/A/roll/png/00002354_A_roll_04.png,0.5999904081547633,2354_4,A,0.6748999953269958,9
data/SD302a/images/challengers/A/roll/png/00002354_A_roll_05.png,0.2823074849975723,2354_5,A,0.4964518547058105,9
data/SD302a/images/challengers/A/roll/png/00002354_A_roll_06.png,0.3286655488737147,2354_6,A,0.5256251692771912,10
data/SD302a/images/challengers/A/roll/png/00002354_A_roll_07.png,0.6043466028174836,2354_7,A,0.6773243546485901,10
data/SD302a/images/challengers/A/roll/png/00002354_A_roll_08.png,0.4016455333362495,2354_8,A,0.5677035450935364,10
data/SD302a/images/challengers/A/roll/png/00002354_A_roll_09.png,0.1833279183090618,2354_9,A,0.4216690063476562,10
data/SD302a/images/challengers/A/roll/png/00002354_A_roll_10.png,0.268630332126555,2354_10,A,0.4873141348361969,10
data/SD302a/images/challengers/A/roll/png/00002358_A_roll_01.png,0.3893613597395894,2358_1,A,0.5608528852462769,10
data/SD302a/images/challengers/A/roll/png/00002358_A_roll_02.png,0.7495802387931887,2358_2,A,0.7670191526412964,9
data/SD302a/images/challengers/A/roll/png/00002358_A_roll_03.png,0.6367221662714359,2358_3,A,0.6956636905670166,9
data/SD302a/images/challengers/A/roll/png/00002358_A_roll_04.png,0.4275075435744845,2358_4,A,0.5819138288497925,9
data/SD302a/images/challengers/A/roll/png/00002358_A_roll_05.png,0.1667661709403411,2358_5,A,0.4063688516616821,9
data/SD302a/images/challengers/A/roll/png/00002358_A_roll_06.png,0.6302954780685136,2358_6,A,0.6919732093811035,10
